ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month,random_noise,LIMIT_BAL_copy
27281,180000.0,1,2,1,37.0,0,0,0,0,0,0,102937.0,104598,85805,87462,89162,91609,,4100,4010,4000,4000,4000,0,-1.1516111151632618,189000.0
27282,380000.0,1,1,1,46.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.4628211103065451,399000.0
27283,50000.0,1,3,1,28.0,0,0,0,0,0,0,49468.0,49896,51057,49496,50688,50517,1900.0,2004,1900,2001,2200,2001,0,0.4825796949882335,52500.0
27284,200000.0,1,1,2,32.0,0,0,0,0,0,0,141634.0,145060,148817,154033,155435,151806,5700.0,6000,7600,5421,5400,5316,0,1.3790741685943881,210000.0
27286,280000.0,1,1,2,32.0,0,0,0,0,0,0,217798.0,202676,199490,181857,183324,177920,10050.0,10123,10001,6244,6315,7037,0,-0.07395772098856059,294000.0
27287,200000.0,1,1,1,34.0,1,-2,-2,-1,0,0,0.0,0,0,41673,42312,36171,0.0,0,41673,1206,1444,618,0,1.4781869890623944,210000.0
27288,150000.0,1,1,2,,0,0,0,0,0,0,201864.0,121338,146685,137993,90715,92759,13230.0,31280,5979,7760,6000,260000,0,1.4281509463484814,157500.0
27290,230000.0,1,1,1,35.0,-2,-2,-2,-2,-2,-2,392.0,4106,2562,6245,394,987,4114.0,2566,6286,394,989,3129,0,-0.9086513699129138,241500.0
27291,240000.0,1,2,3,35.0,0,0,0,0,0,0,18392.0,16427,16475,14648,9384,8171,1505.0,1327,1500,500,500,2000,0,-0.23751542658935548,252000.0
27292,420000.0,1,1,1,40.0,-1,-1,-1,2,2,-2,4110.0,-150,6254,6023,0,0,0.0,6404,20,0,0,0,0,0.1916952311404685,441000.0
27293,450000.0,1,1,1,37.0,-2,-2,-2,-2,-2,-2,16666.0,16662,19428,2994,23787,41175,16662.0,19432,3005,23788,41214,36472,0,0.893023288680764,472500.0
27294,10000.0,1,3,2,34.0,0,0,0,0,0,0,176400.0,8813,8464,9474,9716,9960,1100.0,2148,1158,400,400,400,0,-0.4777263266081429,10500.0
27295,100000.0,1,2,1,30.0,0,0,0,0,0,-2,37218.0,33720,24666,10550,0,0,1641.0,1200,1000,0,0,0,0,0.9164829907275492,105000.0
27297,10000.0,1,3,2,43.0,0,0,0,0,0,0,9545.0,10443,7329,8343,8508,8686,1117.0,1125,2139,304,315,345,0,-0.7908302853881342,10500.0
27300,250000.0,1,1,2,32.0,-1,-1,-1,-1,-1,-1,55741.0,74048,29381,56372,34020,4575,74081.0,29403,56692,34055,4575,0,0,-0.35703221352375086,262500.0
27301,150000.0,1,2,1,48.0,0,0,0,0,0,0,118610.0,121098,123460,66902,68230,69661,4955.0,4947,3818,2442,2530,2538,0,-0.1056144710010749,157500.0
27302,30000.0,1,2,2,30.0,0,0,0,0,-1,0,29993.0,29890,28561,-229,23930,26655,1856.0,1000,1698,24860,3500,3000,0,-2.3055537256259377,31500.0
27303,500000.0,1,1,1,31.0,0,0,0,0,0,0,400780.0,408982,373137,316654,324049,294926,,25025,20000,15010,20000,0,0,0.004076622101614454,525000.0
27304,,1,1,2,31.0,0,0,0,0,0,0,64670.0,68574,71849,74974,83137,51377,5000.0,5000,5000,10000,5000,5000,0,-0.0704985249225615,
27305,200000.0,1,1,2,31.0,-2,-2,-2,-2,-1,0,15321.0,1199,933,21227,55272,58587,5006.0,938,21380,58007,51413,7738,0,-0.07986581518415468,210000.0
27306,340000.0,1,3,1,44.0,0,0,0,0,0,0,109424.0,111606,111704,110578,109932,111127,4032.0,4117,4199,4103,3900,3382,0,0.9707483896509761,357000.0
27307,20000.0,1,2,2,44.0,0,-1,-1,0,0,0,19696.0,203,19378,19961,19962,19981,203.0,20710,1305,696,712,860,0,-0.5480014278763153,21000.0
27308,20000.0,1,2,1,-5.0,0,0,0,0,0,0,11551.0,9181,7266,11282,3303,2350,1102.0,2100,1000,132,47,0,0,-0.014834815616740889,21000.0
27309,,1,3,2,33.0,1,2,2,2,2,2,16247.0,15689,18417,17802,19543,18442,0.0,3000,0,2000,0,1000,0,-1.204200981898591,
27310,220000.0,1,1,2,,0,0,-1,-1,-1,0,14588.0,6689,4664,9530,118206,112206,5021.0,4674,9530,120000,0,0,0,-0.9198354901215201,231000.0
27311,20000.0,99,2,1,34.0,0,0,0,0,0,0,2799.0,2164,1854,3296,3435,4435,2005.0,1200,1500,300,1000,95,0,0.07988507832184652,21000.0
27312,280000.0,1,2,1,30.0,-1,3,2,-1,-1,-1,652.0,652,326,476,2482,-101,0.0,0,476,2482,101,326,0,0.70091259848517,294000.0
27313,400000.0,99,1,1,49.0,-1,-1,-1,-1,-2,-2,38810.0,58265,49415,0,0,0,58265.0,49415,0,0,0,0,0,2.9212349910468336,420000.0
27314,310000.0,1,1,2,45.0,0,0,0,0,0,0,313268.0,278821,283847,290135,293350,300623,,11500,11015,11000,12000,23035,0,0.9883993168049965,325500.0
27316,,1,2,2,38.0,0,0,0,0,0,0,73171.0,76815,64814,66796,41622,46002,5000.0,4000,4000,2000,5000,1588,0,0.634194075448183,
27317,,1,5,2,44.0,0,0,0,0,0,0,8958.0,8774,9461,9457,9650,7500,1147.0,1224,1000,193,150,0,0,0.06802252438092202,
27318,70000.0,1,3,3,47.0,0,0,0,0,0,0,67938.0,64248,59258,47176,46157,44981,2314.0,2060,1800,1700,1634,2000,0,1.2482985441467824,73500.0
27319,390000.0,1,1,2,37.0,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,4792,,0,0,0,4792,490,0,2.0251670208901196,409500.0
27320,340000.0,1,3,1,43.0,0,0,2,2,0,0,251135.0,268949,283400,277335,282890,304280,22000.0,20251,0,10176,26000,12000,0,0.8933278228891695,357000.0
27323,360000.0,1,2,2,37.0,-2,-2,-2,-2,-2,-2,880.0,22311,-447,-6146,13461,0,22311.0,26,0,25461,0,0,0,-0.4508971036965299,378000.0
27324,50000.0,1,3,2,44.0,0,0,0,2,0,0,49911.0,50525,51463,49952,19584,19080,1762.0,4800,0,837,700,1000,0,0.053250281429905386,52500.0
27325,3600000.0,1,2,2,33.0,0,0,-1,-1,0,0,60219.0,45680,30878,66017,83049,16775,22694.0,36063,67000,36545,0,0,0,0.850638977710584,3780000.0
27326,50000.0,1,2,2,39.0,0,0,0,0,0,0,26842.0,23540,16980,16908,17327,17895,2500.0,2010,1500,1000,1000,900,0,0.6689506018082089,52500.0
27327,150000.0,1,2,1,35.0,0,0,0,0,0,0,129564.0,125063,118843,137751,141330,146389,10076.0,10050,30000,5000,6088,5150,0,-1.6045057259317081,157500.0
27328,20000.0,1,3,1,30.0,0,0,0,0,-1,0,19131.0,17834,18790,-27490,20001,17985,1500.0,1400,0,47700,700,1000,0,-0.7706596998881452,21000.0
27330,50000.0,1,3,1,42.0,0,0,0,0,0,0,45220.0,46272,47330,48337,49298,50510,1800.0,1800,1800,1748,1990,2500,0,-1.127766016630026,52500.0
27331,500000.0,1,2,1,40.0,-1,-1,0,0,0,-1,1010.0,4682,8570,12072,9832,984,4682.0,5000,5000,5000,1000,600,0,-1.6490408941584094,525000.0
27332,,1,2,1,39.0,-2,-2,-2,-2,-2,-2,1525.0,7391,5234,3316,2970,3978,7430.0,5234,3316,2970,3978,3258,0,-0.15385025308788566,
27333,270000.0,1,2,1,49.0,0,0,0,2,0,0,157713.0,154413,166550,162244,126877,129903,7100.0,16000,7,5000,5000,5000,0,0.3857988063753412,283500.0
27334,110000.0,1,2,2,42.0,0,0,2,2,0,0,53113.0,57376,57876,56309,58359,109312,,2000,0,2800,54000,0,0,-0.30410452576658253,115500.0
27335,280000.0,1,2,2,31.0,0,0,0,0,0,0,,129735,118249,115422,114694,113047,4528.0,4340,3994,3968,4068,3966,0,-0.2185833083619052,294000.0
27336,200000.0,1,2,1,,-1,-1,-1,-1,0,0,2104.0,998,846,12319,19206,17034,1003.0,848,12323,8026,3083,6424,0,-1.80747454305488,210000.0
27338,130000.0,1,3,1,,0,0,0,0,0,0,124716.0,128924,131790,126031,99489,94722,6789.0,12206,6259,5105,3474,6002,0,-1.031035241935842,136500.0
27339,440000.0,1,1,2,33.0,-1,-1,-1,-1,0,-1,2976.0,16911,5945,17165,1176,18377,16911.0,5945,17165,0,18377,1759,0,-0.4385509229036336,462000.0
27340,170000.0,1,2,1,37.0,1,2,0,0,0,0,77959.0,76115,79274,82034,85664,89272,0.0,5000,5000,5000,5000,5000,0,-0.19246967571026777,178500.0
27341,50000.0,1,1,2,38.0,0,0,0,0,0,0,50620.0,47164,48004,49307,19218,19465,3000.0,3014,6047,1000,2320,3000,0,1.0502385215656038,52500.0
27342,120000.0,1,3,1,40.0,-1,-1,0,0,0,0,32161.0,64308,65015,66571,67632,57798,64308.0,3000,4000,4000,4000,4000,0,-0.3948377860985234,126000.0
27343,500000.0,1,1,2,37.0,0,0,0,0,0,0,1002800.0,45984,44584,25402,21140,16072,1862.0,1593,1538,835,451,553,0,0.9509513706779309,525000.0
27344,120000.0,1,1,2,31.0,-1,-1,-1,-1,-1,-2,15665.0,2647,10293,3600,0,0,2647.0,10363,3600,0,0,0,0,0.35067368988446623,126000.0
27345,180000.0,1,2,1,33.0,0,0,0,0,0,0,65226.0,71031,74866,78534,82246,84014,10000.0,5000,5000,5000,3787,4391,0,0.3341032436657538,189000.0
27347,20000.0,1,2,2,30.0,0,0,-1,0,0,0,7534.0,4704,15226,16528,16128,19800,2000.0,15300,2000,0,4200,0,0,-1.6671335492030555,21000.0
27349,290000.0,1,1,1,37.0,-2,-2,-2,-2,-2,-2,-17.0,3465,10069,4225,-4,871,3482.0,10194,4276,0,875,3852,0,-0.17673770084976173,304500.0
27350,,1,2,2,30.0,-1,-1,-1,2,-1,-1,3229.0,0,6709,6366,1950,1931,0.0,6709,0,1950,1931,16486,0,0.9624919090712619,
27352,210000.0,1,2,1,39.0,-1,-1,-1,-1,-1,-1,1443.0,1443,1443,1443,1443,1443,1443.0,1443,1443,1443,1443,1443,0,-1.7815497970018248,220500.0
27353,70000.0,99,2,2,30.0,1,-1,0,0,0,0,0.0,11609,13411,14470,18070,15000,11609.0,2000,1400,5000,300,4220,0,1.0294877592078673,73500.0
27356,260000.0,1,1,2,45.0,-1,-1,-2,-1,0,-1,6062.0,-900,-900,1905,897,4641,,0,2805,2,4654,3661,0,2.380779254176359,273000.0
27357,340000.0,1,1,2,31.0,0,0,0,0,0,0,342299.0,339883,335659,336498,321941,315006,14000.0,13000,13000,12000,12000,12000,0,-1.6666267312798186,357000.0
27358,260000.0,1,1,2,29.0,0,0,0,0,0,0,56050.0,52079,52083,46703,47500,45030,6000.0,6000,5000,5000,4000,5000,0,-1.4194630403659942,273000.0
27359,140000.0,1,1,2,29.0,0,0,0,0,0,0,34052.0,34677,35065,35668,36143,37064,1553.0,1601,1564,1399,2000,2000,0,0.587414516031404,147000.0
27360,140000.0,1,2,1,36.0,1,-1,0,0,0,0,119279.0,6771,13380,18415,20135,27390,10000.0,10000,8000,5000,22000,42000,0,0.1921568434462386,147000.0
27361,200000.0,99,2,1,38.0,1,2,2,2,0,0,185471.0,189921,193731,189136,191335,202780,9000.0,8300,0,6800,14500,0,0,-1.2890473377893008,210000.0
27363,130000.0,1,2,2,27.0,0,0,0,-2,-2,-2,21920.0,12390,0,0,0,0,1400.0,0,0,0,0,0,0,1.2557092976158593,136500.0
27364,130000.0,1,1,2,27.0,0,0,0,-2,-2,-2,71668.0,47836,0,0,0,0,2000.0,0,0,0,0,0,0,-0.7242832935084406,136500.0
27365,50000.0,1,2,2,28.0,0,0,0,2,0,0,26538.0,27592,30627,28999,29607,29285,1500.0,3500,0,1051,1100,1040,0,-1.5331223009237849,52500.0
27366,20000.0,1,3,1,,0,0,0,2,0,0,19794.0,19519,20464,19756,19978,11680,1304.0,2900,0,773,626,8554,0,-0.3479645422824476,21000.0
27367,,1,1,2,28.0,0,0,0,0,0,0,,19521,28868,29661,21907,8205,6000.0,10000,2000,15000,5000,2000,0,1.372917451021257,
27368,50000.0,1,2,2,28.0,2,2,2,2,2,0,45769.0,47213,48162,48576,43700,44853,2500.0,2000,1523,200,2000,3388,0,-0.6631311399149742,52500.0
27369,30000.0,1,2,2,29.0,1,2,0,0,0,0,24180.0,23498,24532,25517,25896,26282,0.0,1715,1700,1100,952,958,0,0.3634430820402346,31500.0
27370,240000.0,1,2,1,33.0,-2,-1,0,0,0,0,15220.0,7549,127494,102825,99867,99410,7575.0,125335,3358,2784,2833,2806,0,-1.4163814339505394,252000.0
27371,180000.0,1,1,2,31.0,-1,-1,-1,-1,-1,-1,6383.0,3166,13346,4195,9934,3317,3200.0,13500,4195,10000,3500,5912,0,1.4250900145708927,189000.0
27372,420000.0,1,1,2,31.0,-2,-2,-2,-2,-2,-2,,72910,18030,11831,11562,46623,35527.0,18442,11943,11620,46856,21802,0,-1.3235467277871746,441000.0
27374,450000.0,1,1,2,34.0,-1,-1,-1,-1,-1,-1,12712.0,1830,1183,1745,0,7519,1830.0,1188,1745,0,7519,0,0,-0.32628204518063275,472500.0
27377,350000.0,1,2,2,40.0,0,0,0,0,-1,-1,,29334,30900,0,223,223,1500.0,2000,0,223,223,223,0,1.6448862910820123,367500.0
27378,180000.0,1,3,2,44.0,0,0,0,0,0,0,172064.0,175287,119687,131725,134122,133961,8000.0,5018,21000,6000,6000,6000,0,-1.4424956994317506,189000.0
27379,410000.0,1,2,1,41.0,0,0,0,0,-1,0,392906.0,400864,410877,419454,1356,1362,16000.0,17986,18545,1362,6,0,0,-0.3280618999316927,430500.0
27380,50000.0,1,3,1,36.0,0,0,0,0,0,0,44917.0,46230,49319,50401,18919,19469,2061.0,4150,2232,750,929,611,0,-0.6115475821264839,52500.0
27381,,1,3,1,36.0,0,0,0,0,0,0,35488.0,39897,48916,52021,27796,29340,5000.0,10000,4000,1500,2000,2000,0,0.8046408400648716,
27382,200000.0,1,3,3,48.0,-1,-1,-1,-1,0,0,7331.0,4760,3529,11711,38079,0,4780.0,3529,11726,35000,0,0,0,-0.6543090426787964,210000.0
27383,180000.0,1,1,2,35.0,0,0,0,0,0,0,52160.0,46545,43604,43571,19360,20650,,3005,3002,3004,3000,0,0,0.7784113815333681,189000.0
27384,200000.0,1,1,1,35.0,0,0,0,0,-1,0,29675.0,28425,20289,43432,149388,136192,9000.0,2000,31162,157142,10418,69238,0,-0.6671985351257763,210000.0
27386,100000.0,1,2,1,47.0,0,0,0,0,0,0,72703.0,74147,76305,77855,78961,80452,2653.0,3352,3413,3000,2919,2944,0,-0.16634280699572312,105000.0
27388,,1,2,1,43.0,-1,-1,-2,-1,-1,-1,3972.0,2809,1021,2311,3868,2980,2816.0,1021,2321,3868,2980,0,0,1.7743067798878658,
27389,360000.0,1,1,2,37.0,1,-1,-1,-1,-1,-1,-2.0,513,1070,-10,2107,627,515.0,1075,0,2117,630,375,0,-0.1940457246410401,378000.0
27391,310000.0,1,1,1,37.0,-1,-1,-1,-1,-1,-1,46916.0,5545,17152,6540,6834,6890,5545.0,17248,6559,10000,6890,5593,0,1.557717270107078,325500.0
27392,180000.0,1,1,1,44.0,-2,-2,-2,-2,-2,-2,14787.0,12222,16564,15047,17884,13630,12898.0,17266,15053,17884,13630,15463,0,0.5113959939600429,189000.0
27393,160000.0,1,2,1,46.0,0,0,0,0,0,0,2339760.0,114956,114531,106467,106967,109245,4200.0,5555,4000,4000,4000,4200,0,0.9402808283107112,168000.0
27395,300000.0,1,2,1,,0,0,0,0,0,0,25492.0,28048,30582,33059,35498,39902,3000.0,3000,3000,3000,5000,5000,0,0.143460758429859,315000.0
27396,500000.0,1,3,1,43.0,0,0,0,0,0,0,57313.0,54997,44226,40712,37311,27068,4060.0,5014,5005,4000,5000,0,0,-1.3048438545189536,525000.0
27397,230000.0,1,2,1,39.0,1,-1,2,0,0,-1,-430.0,16659,1982,1982,991,5400,18675.0,0,991,0,5400,0,0,-2.654283831154384,241500.0
27398,300000.0,1,3,1,45.0,-1,-1,-1,2,-1,0,836.0,390,780,390,780,780,390.0,780,0,780,0,0,0,-1.1700723721757136,315000.0
27399,180000.0,1,2,2,41.0,-2,-2,-2,-2,-2,-2,0.0,900,910,0,0,0,900.0,910,0,0,0,0,0,0.5897220102456209,189000.0
27400,280000.0,1,2,1,,-1,-1,-1,-1,-1,-1,1207.0,1207,1207,1207,1207,1207,1207.0,1207,1207,1207,1207,1207,0,-0.7081002618562583,294000.0
27401,20000.0,1,3,2,47.0,-1,0,0,-2,-2,-1,3897.0,4774,-10,-10,-10,3990,1004.0,0,0,0,4000,2000,0,-1.7888306727613987,21000.0
27402,360000.0,1,1,1,37.0,-1,-1,-1,0,0,0,5225.0,-1900,14838,15987,13438,16935,6.0,18022,6036,5005,4514,1075,0,-1.8081808771467898,378000.0
27403,20000.0,1,2,3,37.0,0,0,0,0,0,0,394020.0,20302,19200,17085,17953,19299,2000.0,1500,2000,2000,2000,1000,0,2.198211210487045,21000.0
27404,250000.0,1,1,1,35.0,0,0,0,0,-1,0,70767.0,78906,84078,70507,2841,12606,10000.0,10000,10000,3000,10000,5000,0,0.3373260942260233,262500.0
27405,120000.0,1,1,1,45.0,0,0,0,0,0,0,118287.0,117775,117106,118207,116885,123040,5700.0,5700,6000,5000,10000,0,0,1.1804982791434278,126000.0
27406,100000.0,1,5,3,44.0,2,2,0,0,0,0,40199.0,39218,35464,30456,29420,27102,0.0,2005,1700,976,2000,3000,0,-0.521122829397685,105000.0
27407,50000.0,1,3,1,47.0,0,0,0,2,0,0,11752.0,13244,14722,15181,15928,16671,2000.0,2000,1000,1000,1000,1000,0,1.130674902340959,52500.0
27408,470000.0,1,3,2,31.0,-1,-1,2,-1,-1,-1,8748.0,2442,2272,6040,6655,1200,3500.0,11,6080,6688,1206,0,0,0.9712930950169739,493500.0
27409,80000.0,99,2,1,45.0,-1,-1,-1,-1,-1,-1,10290.0,40000,0,2303,71637,7893,40000.0,0,2303,71637,1796,0,0,1.8851357557813606,84000.0
27410,110000.0,1,2,2,29.0,0,0,0,0,0,0,31327.0,31495,27682,28418,29442,30213,2000.0,1800,1500,1500,1400,5002,0,0.4101502433927396,115500.0
27411,280000.0,1,2,2,30.0,0,0,0,0,0,0,261602.0,267238,273951,262720,130384,102181,10000.0,11075,8972,5182,10000,4000,0,0.9616578934341885,294000.0
27412,2000000.0,1,1,1,37.0,-2,-2,-2,-2,-2,-2,3509.0,-8,1898,0,6062,0,0.0,1906,0,6062,0,1534,0,0.05518174862548267,2100000.0
27413,170000.0,1,3,1,45.0,-1,0,0,0,0,0,34778.0,40441,40937,34090,34894,36829,10000.0,5000,2000,2000,3000,2000,0,-0.4825591862162617,178500.0
27414,60000.0,1,2,1,41.0,1,-1,0,0,0,0,-1582.0,56557,55839,47797,8062,8284,59852.0,5011,5000,2500,1000,5000,0,1.3408489271855055,63000.0
27415,180000.0,1,2,1,36.0,0,0,0,0,0,0,184661.0,183112,183172,183117,179277,183394,7000.0,7000,7000,6411,7000,7000,0,0.8903852287161291,189000.0
27418,210000.0,1,1,2,39.0,-2,-2,-2,-2,-2,-2,,7615,0,0,0,0,7637.0,0,0,0,0,14263,0,0.44635340944560736,220500.0
27419,50000.0,1,3,2,37.0,-1,0,0,0,0,0,20248.0,50797,53340,45661,20180,21155,45535.0,3500,1424,2000,1300,754,0,0.18306779937264167,52500.0
27421,300000.0,1,2,1,,-2,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,-0.4513809836628839,315000.0
27422,80000.0,1,2,1,43.0,0,0,0,0,0,0,78726.0,78837,76792,61435,26516,27215,3000.0,3000,3000,1500,1500,1500,0,-0.05025225047841116,84000.0
27423,170000.0,1,2,2,31.0,0,-1,0,0,0,0,172012.0,167929,116189,192082,120077,92593,168019.0,5000,6000,7125,5000,4500,0,-0.052798082756953954,178500.0
27424,50000.0,1,3,1,44.0,0,0,0,0,0,0,19951.0,17221,15816,13983,13638,10657,1282.0,1253,1170,535,387,405,0,-0.07762065859002781,52500.0
27427,20000.0,1,2,1,45.0,-1,-1,-1,-1,-2,-2,836.0,836,2006,-2830,-7220,-11610,836.0,2006,1441,0,0,0,0,-0.05560825753954449,21000.0
27430,2400000.0,1,2,1,44.0,0,0,0,0,0,0,23904.0,21643,19743,20298,15475,15852,1400.0,1400,1300,1000,1000,1000,0,-0.7083112701628643,2520000.0
27433,100000.0,1,1,1,35.0,1,2,-1,-1,0,0,3515.0,2975,2342,12016,10203,5323,10.0,3141,12021,135,507,6,0,-0.9203323916622125,105000.0
27434,300000.0,1,1,2,45.0,-1,-1,-1,0,0,0,3016.0,-2659,40996,41513,38303,36352,0.0,43655,1752,937,916,1122,0,1.4128976932571753,315000.0
27436,210000.0,1,1,2,32.0,0,0,0,0,0,0,218742.0,218317,73874,73219,96844,94731,10000.0,5000,5000,30000,4500,15000,0,0.20000279478233657,220500.0
27437,50000.0,1,2,2,44.0,0,0,0,0,0,0,10101.0,6295,7333,8349,8362,8727,1300.0,1300,1300,300,500,500,0,-0.584762360678518,52500.0
27438,400000.0,1,2,1,46.0,0,0,0,0,0,0,113125.0,98056,141712,123382,125687,128018,8000.0,128000,5000,5000,5000,5000,0,1.1872431476898884,420000.0
27439,300000.0,1,1,1,37.0,-2,-2,-2,-1,-1,-2,19954.0,22492,20477,27206,37191,7543,,20477,27206,177202,7543,13719,0,2.0718391203963944,315000.0
27440,150000.0,1,1,2,32.0,2,2,2,2,2,2,126115.0,128860,131426,132703,129080,136996,6300.0,6100,4900,0,10200,5100,0,0.04975046516801607,157500.0
27443,300000.0,1,1,1,45.0,1,-2,-2,-2,-2,-2,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,3.5112356252642223,315000.0
27444,150000.0,1,1,2,33.0,-1,2,-1,-1,0,-1,6146.0,891,8969,6027,5132,1461,0.0,8969,6027,0,1461,50289,0,-1.2423443778873682,157500.0
27445,410000.0,1,1,2,32.0,0,0,0,0,0,0,198954.0,202511,199348,201941,101962,104837,7000.0,9000,9000,5000,5000,5000,0,1.2118568683918332,430500.0
27446,80000.0,1,1,2,33.0,0,0,0,0,0,0,77244.0,78259,79286,69708,49743,48969,3492.0,3593,3006,1729,2000,1900,0,-2.2682801245327737,84000.0
27447,50000.0,1,3,2,,0,0,-1,0,-1,0,,9745,30739,30266,14581,12930,,31117,2000,14840,259,0,0,-0.5395441846723771,52500.0
27448,140000.0,1,3,2,33.0,-2,-2,-2,-2,-2,-2,500.0,473,-27,3788,0,9386,473.0,0,3815,0,9386,722,0,-1.3485668767019858,147000.0
27450,20000.0,1,1,1,33.0,0,0,0,0,0,0,20276.0,20134,20298,19269,19254,19484,1326.0,1326,1287,662,903,500,0,-1.5118011020699846,21000.0
27451,200000.0,1,1,2,33.0,-1,-1,-1,0,-1,-1,12202.0,1964,12181,5908,1114,8314,4994.0,12181,2000,1114,8314,1114,0,-0.5216981846596472,210000.0
27452,110000.0,1,2,2,42.0,0,0,0,0,0,0,80338.0,83483,74258,66409,69895,72234,5000.0,10000,3000,6000,3300,5000,0,-0.06538145331633391,115500.0
27455,50000.0,1,2,2,49.0,1,2,0,0,0,0,47360.0,45915,46686,47084,14253,15479,0.0,2200,2000,1000,2000,2000,0,-1.6944144912189432,52500.0
27456,50000.0,1,1,1,49.0,-1,-1,-1,2,-1,0,25801.0,-1032,6910,6314,18544,12894,0.0,9000,88,18596,5023,5028,0,-0.22167260871631478,52500.0
27457,310000.0,1,1,1,50.0,-1,-1,-1,-1,-1,-1,396.0,396,0,942,1645,1287,396.0,0,942,1645,1287,2077,0,0.6057750458499357,325500.0
27459,100000.0,1,3,1,50.0,2,3,2,2,3,2,66204.0,64551,66924,72209,70451,72179,0.0,4000,7000,0,3000,3000,0,0.9393392387798128,105000.0
27460,700000.0,1,2,1,50.0,-2,-2,-2,-2,-2,-2,3528.0,2018,2131,5746,733,2913,2024.0,2131,5750,733,2917,2131,0,0.8006924302339049,735000.0
27461,330000.0,1,1,1,50.0,-2,-2,-2,-2,-2,-2,-17.0,-17,-17,988,-12,138,,0,1005,12,150,13,0,0.13904099594565497,346500.0
27462,300000.0,1,2,1,46.0,-1,-1,-1,-2,-1,0,1413.0,15393,-10,-10,7805,5738,15480.0,0,0,7815,28,6554,0,-1.2496409701904856,315000.0
27463,500000.0,1,3,1,49.0,0,0,0,0,0,0,260991.0,214726,230250,188805,192229,2786,7890.0,20132,20004,7714,3000,1543,0,0.6120900278738117,525000.0
27464,10000.0,1,3,1,51.0,1,-1,2,2,0,0,0.0,950,1170,780,780,0,950.0,1000,0,0,0,0,0,-0.7543138500424161,10500.0
27465,70000.0,1,3,1,,0,0,0,0,0,0,68725.0,70413,70004,38102,28931,29143,3220.0,2220,28931,1000,1050,1052,0,-1.3660286918557065,73500.0
27466,110000.0,1,2,1,50.0,1,-1,0,0,0,0,-10682.0,50928,54711,55926,18030,18367,62000.0,5000,3000,2000,1000,2000,0,-0.7144625962643312,115500.0
27467,250000.0,1,2,1,50.0,0,0,0,0,-2,-1,238215.0,182156,121786,-329,-494,1541,9000.0,5000,0,0,2200,0,0,0.041641433354666364,262500.0
27469,390000.0,1,1,2,47.0,-1,-1,-2,-1,-1,-1,898.0,0,0,2582,128,6273,0.0,0,2582,128,6273,0,0,0.15524788030147596,409500.0
27470,100000.0,1,6,2,51.0,2,2,0,0,0,0,104264.0,101658,97937,98893,101044,96045,0.0,4134,3952,3611,3298,3401,0,-0.09336708802387013,105000.0
27472,360000.0,1,2,1,50.0,0,0,0,-1,0,0,221855.0,256171,-229,10527,9564,0,46000.0,0,10756,5035,0,0,0,1.3212197881006227,378000.0
27473,60000.0,1,2,1,50.0,-1,-1,-1,-1,0,0,7888.0,13989,9588,18041,14458,12710,14026.0,9700,18064,4016,5029,2828,0,0.8956425578874906,63000.0
27475,360000.0,1,3,1,49.0,0,0,0,0,0,0,170792.0,153458,136109,114908,111274,110141,5729.0,5365,4664,3890,3899,4724,0,0.8294400299132506,378000.0
27476,50000.0,1,1,2,49.0,0,0,0,0,0,0,,49686,50723,9182,10025,10400,2255.0,2292,1157,1000,600,0,0,-0.892272649847974,52500.0
27477,170000.0,1,1,1,50.0,1,2,2,2,2,2,152495.0,155698,159029,160628,162808,163364,7200.0,7300,5700,6300,3300,9300,0,-0.5953543947850836,178500.0
27478,300000.0,1,2,1,51.0,1,2,0,0,0,2,198235.0,193548,198422,204116,214691,218101,0.0,8000,9000,15500,7000,10000,0,-0.6270382088468394,315000.0
27479,1500000.0,1,3,2,51.0,-1,-1,-1,-1,-1,-1,3958.0,3146,2651,2465,4108,4703,3146.0,2659,2472,4116,4703,4708,0,1.355682948769515,1575000.0
27480,300000.0,1,3,1,51.0,-2,-2,-2,-2,-2,-2,1236.0,-13,-13,2155,2402,-10,0.0,0,2168,2421,0,0,0,-1.4625340919895808,315000.0
27481,5000000.0,1,1,1,-5.0,-2,-2,-2,-2,-2,-2,18726.0,29914,8340,16561,15662,28935,29914.0,8340,16561,15701,28935,10000,0,-0.0160175248288996,5250000.0
27483,50000.0,1,1,2,54.0,2,0,0,0,0,0,9159.0,10474,10184,6279,7693,15083,1500.0,1508,1000,1500,1000,2000,0,0.13710188718601501,52500.0
27484,10000.0,1,3,2,56.0,2,2,0,0,0,0,10156.0,8570,6101,6711,7258,7777,0.0,1500,2000,2000,2000,2000,0,0.9334530704115335,10500.0
